Id,WnvPresent
109,0.0031153657484869098
110,0.006932354287839302
111,0.006932354287839302
112,0.0028656235315290424
113,0.0152476924685006
114,0.006851642031646601
115,0.013367826973183996
116,0.0067482001277460665
117,0.006193619020711746
118,0.01306645594149775
119,0.01306645594149775
120,0.005374074699920946
121,0.005663843817000297
122,0.004692669221803681
123,0.0066140023020386865
124,0.00279327476823641
125,0.0024092677891970307
126,0.005365792058765959
127,0.005365792058765959
128,0.0021967941691507613
129,0.010652931253031067
130,0.006915891232717819
131,0.010721651578109462
132,0.004538889770507016
133,0.003915845767197045
134,0.008705029109736143
135,0.008705029109736143
136,0.003602165220644313
137,0.010385839471377648
138,0.007854076660814877
139,0.01053198501449261
140,0.004681096090744429
141,0.003885285737894991
142,0.008976586204149543
143,0.008976586204149543
144,0.003715132890999712
145,0.023477740384280375
146,0.010598638302625231
147,0.019480357594031602
148,0.010439221158458759
149,0.009584231266562451
150,0.020143248899433693
151,0.020143248899433693
152,0.008420811243513734
153,0.032695430782313385
154,0.013538377338828556
155,0.02688537115239654
156,0.013335338711858657
157,0.012246087265094133
158,0.025661707693113944
159,0.025661707693113944
160,0.010856360299654793
161,0.02481960428581696
162,0.011212852846485157
163,0.020598571451233606
164,0.011044300252644657
165,0.010140261180439016
166,0.021298687578427046
167,0.021298687578427046
168,0.008909952460166716
169,0.009091388279208619
170,0.006872983148445748
171,0.009678327938980677
172,0.0040947202585157
173,0.003532430129599766
174,0.00785638452509844
175,0.00785638452509844
176,0.0032493630690139503
177,0.009981722702739304
178,0.007392461091159689
179,0.011013270558216779
180,0.004663136039970352
181,0.004023105935478021
182,0.008942293631802527
183,0.008942293631802527
184,0.0036688311585036048
185,0.009273452430080212
186,0.006761715861141207
187,0.009938105047632153
188,0.004327730915430662
189,0.003971273667622171
190,0.00839889488029417
191,0.00839889488029417
192,0.0034447724619547444
193,0.010700966825821126
194,0.0069471942904294525
195,0.010769993647329737
196,0.004559483320293115
197,0.003933623653434706
198,0.008744358948343437
199,0.008744358948343437
200,0.0036185241749079997
201,0.009650398317049232
202,0.0072965926185723905
203,0.010273053489635052
204,0.004347843920331006
205,0.0037509255708730346
206,0.008340095959897915
207,0.008340095959897915
208,0.0034504102665584
209,0.010671424022503826
210,0.008070611830451867
211,0.010821544257463069
212,0.004810577035310613
213,0.003992842563067316
214,0.009223781004306505
215,0.009223781004306505
216,0.003817997409055919
217,0.010632849312442422
218,0.007072690000624321
219,0.010393633979283176
220,0.004527275302809931
221,0.004154450989213596
222,0.008784497639773299
223,0.008784497639773299
224,0.0036352203501043676
225,0.00802327747979595
226,0.006063908937333431
227,0.008541854375974938
228,0.0036115084280348786
229,0.0031153657484869098
230,0.006932354287839302
231,0.006932354287839302
232,0.0028656235315290424
233,0.015562947249209735
234,0.00980382205748162
235,0.014388571397838685
236,0.006281709239037474
237,0.005765242797598204
238,0.01216854639877481
239,0.01216854639877481
240,0.005045712585348434
241,0.00860969385424285
242,0.005585373415009229
243,0.008665349031775097
244,0.003663985570187928
245,0.0031606565415452804
246,0.00703274450443399
247,0.00703274450443399
248,0.0028821093002295226
249,0.010473423639706264
250,0.006798922005083913
251,0.01054099832803535
252,0.004461942399146678
253,0.003849419957695777
254,0.008558060766169776
255,0.008558060766169776
256,0.0035103860633796074
257,0.00802327747979595
258,0.006063908937333431
259,0.008541854375974938
260,0.0036115084280348786
261,0.0031153657484869098
262,0.006932354287839302
263,0.006932354287839302
264,0.0028656235315290424
265,0.007345431902648076
266,0.0055506740885230684
267,0.007820542299841948
268,0.0033051487133350186
269,0.002850972768616914
270,0.006346085590489245
271,0.006346085590489245
272,0.0025996466438314597
273,0.009091388279208619
274,0.006872983148445748
275,0.009678327938980677
276,0.0040947202585157
277,0.003532430129599766
278,0.00785638452509844
279,0.00785638452509844
280,0.0032493630690139503
281,0.005663843817000297
282,0.004692669221803681
283,0.0066140023020386865
284,0.00279327476823641
285,0.0024092677891970307
286,0.005365792058765959
287,0.005365792058765959
288,0.0021967941691507613
289,0.005663843817000297
290,0.004692669221803681
291,0.0066140023020386865
292,0.00279327476823641
293,0.0024092677891970307
294,0.005365792058765959
295,0.005365792058765959
296,0.0021967941691507613
297,0.019024379525028178
298,0.007812832054106069
299,0.015229129609213589
300,0.00769499112661635
301,0.007063154080770887
302,0.01488642956247543
303,0.01488642956247543
304,0.006182645563832238
305,0.008660396382455395
306,0.00618811908586884
307,0.008716376431960049
308,0.003685671077223194
309,0.003179372573213307
310,0.007074226636884374
311,0.007074226636884374
312,0.002924514324131359
313,0.010652931253031067
314,0.00719601946016491
315,0.010721651578109462
316,0.004538889770507016
317,0.003915845767197045
318,0.008705029109736143
319,0.008705029109736143
320,0.003602165220644313
321,0.015562947249209735
322,0.00980382205748162
323,0.014388571397838685
324,0.006281709239037474
325,0.005765242797598204
326,0.01216854639877481
327,0.01216854639877481
328,0.005045712585348434
329,0.010671424022503826
330,0.008070611830451867
331,0.010821544257463069
332,0.004810577035310613
333,0.003992842563067316
334,0.009223781004306505
335,0.009223781004306505
336,0.003817997409055919
337,0.010081066898650348
338,0.007229501305111788
339,0.010146136052043812
340,0.004293811326672362
341,0.0037042835485085533
342,0.008236860315297004
343,0.008236860315297004
344,0.0034074923117227906
345,0.009350268909929915
346,0.007069144530008399
347,0.009953754006126851
348,0.00421192370551655
349,0.003633597830564342
350,0.008080384740470363
351,0.008080384740470363
352,0.003313509031174158
353,0.010102711878835144
354,0.009379346675876853
355,0.010167919306679646
356,0.00430308454917379
357,0.0037122883314101365
358,0.008254578632260368
359,0.008254578632260368
360,0.0033852911261887213
361,0.013538696198139554
362,0.007739188302397705
363,0.012515127891018286
364,0.005457962991634697
365,0.005008881531132312
366,0.010581054935479136
367,0.010581054935479136
368,0.004345417108499542
369,0.02529327797427636
370,0.012987516277668512
371,0.02655995951448303
372,0.011914379869750953
373,0.010289382264155707
374,0.02269595936774031
375,0.02269595936774031
376,0.009388500667339695
377,0.0122325081255447
378,0.007663608493623785
379,0.012393489492667071
380,0.005404539961688293
381,0.004959832229359259
382,0.010478014929847054
383,0.010478014929847054
384,0.004302836663428779
385,0.008322497998579625
386,0.006160961297404578
387,0.00918416617423231
388,0.003884531352937891
389,0.003351007407059585
390,0.007454548376656115
391,0.007454548376656115
392,0.003055736053612146
393,0.008187291776811255
394,0.00618811908586884
395,0.008716376431960049
396,0.003685671077223194
397,0.003179372573213307
398,0.007074226636884374
399,0.007074226636884374
400,0.002924514324131359
401,0.011492402559420354
402,0.007122688478859847
403,0.01101706320052206
404,0.004898948662935091
405,0.004226689975492555
406,0.009392459262545219
407,0.009392459262545219
408,0.0038882063151531193
409,0.008660396382455395
410,0.00618811908586884
411,0.008716376431960049
412,0.003685671077223194
413,0.003179372573213307
414,0.007074226636884374
415,0.007074226636884374
416,0.002924514324131359
417,0.008187291776811255
418,0.00618811908586884
419,0.008716376431960049
420,0.003685671077223194
421,0.003179372573213307
422,0.007074226636884374
423,0.007074226636884374
424,0.002924514324131359
425,0.00859948313219647
426,0.006500321217692962
427,0.009154958820494854
428,0.003872111957159166
429,0.003340288042824192
430,0.007430800276642917
431,0.007430800276642917
432,0.003072570582083588
433,0.00802327747979595
434,0.006063908937333431
435,0.008541854375974938
436,0.0036115084280348786
437,0.0031153657484869098
438,0.006932354287839302
439,0.006932354287839302
440,0.0028656235315290424
441,0.010671424022503826
442,0.008070611830451867
443,0.010821544257463069
444,0.004810577035310613
445,0.003992842563067316
446,0.009223781004306505
447,0.009223781004306505
448,0.003817997409055919
449,0.00859948313219647
450,0.006500321217692962
451,0.009154958820494854
452,0.003872111957159166
453,0.003340288042824192
454,0.007430800276642917
455,0.007430800276642917
456,0.003072570582083588
457,0.012125732976861736
458,0.009173766950112357
459,0.012296057427781604
460,0.005470582355471331
461,0.004541167654137589
462,0.010482894613345504
463,0.010482894613345504
464,0.004342416223212578
465,0.009350268909929915
466,0.007069144530008399
467,0.009953754006126851
468,0.00421192370551655
469,0.003633597830564342
470,0.008080384740470363
471,0.008080384740470363
472,0.003313509031174158
473,0.0135299820288802
474,0.0073814954658965705
475,0.012507064187573753
476,0.0054544212201612305
477,0.005005629710056401
478,0.010574224043032045
479,0.010574224043032045
480,0.004380485195674284
481,0.014231028962352388
482,0.008829317846505575
483,0.015766166966361354
484,0.006076020243018662
485,0.005243088850829553
486,0.011636562375648479
487,0.011636562375648479
488,0.00478189816027381
489,0.0052832915039368105
490,0.004377082653158335
491,0.006170005209851347
492,0.0026050899906845905
493,0.002246895525212925
494,0.005005164967631547
495,0.005005164967631547
496,0.002048712127272386
497,0.01124566871858152
498,0.007072690000624321
499,0.010393633979283176
500,0.004527275302809931
501,0.004154450989213596
502,0.008784497639773299
503,0.008784497639773299
504,0.0036352203501043676
505,0.012152881401549463
506,0.009194367701755907
507,0.012323582436411025
508,0.005482913196708048
509,0.004551413156712021
510,0.010506403989463692
511,0.010506403989463692
512,0.0043522152755411546
513,0.012044017339140553
514,0.007466148937992617
515,0.013346430854296392
516,0.005135733663932584
517,0.004431126821365932
518,0.009844284293655652
519,0.009844284293655652
520,0.004076338379186201
521,0.009650398317049232
522,0.0072965926185723905
523,0.010273053489635052
524,0.004347843920331006
525,0.0037509255708730346
526,0.008340095959897915
527,0.008340095959897915
528,0.0034504102665584
529,0.010652931253031067
530,0.006915891232717819
531,0.010721651578109462
532,0.004538889770507016
533,0.003915845767197045
534,0.008705029109736143
535,0.008705029109736143
536,0.003602165220644313
537,0.008446156634957545
538,0.0054789643113673635
539,0.0085007637322845
540,0.0035940492681276765
541,0.003100297634234424
542,0.006898952278945596
543,0.006898952278945596
544,0.0028270547103823695
545,0.009096187866774963
546,0.006500321217692962
547,0.009154958820494854
548,0.003872111957159166
549,0.003340288042824192
550,0.007430800276642917
551,0.007430800276642917
552,0.003072570582083588
553,0.013740318251074869
554,0.009832262144802314
555,0.013175691122984258
556,0.005864835468705327
557,0.004868767755695688
558,0.011234293850887783
559,0.011234293850887783
560,0.004655745443180055
561,0.008146610188236897
562,0.005498487831513037
563,0.00819929663675635
564,0.0034659833069722854
565,0.002989772624614292
566,0.006653909851109899
567,0.006653909851109899
568,0.002726244118936041
569,0.008187291776811255
570,0.00618811908586884
571,0.008716376431960049
572,0.003685671077223194
573,0.003179372573213307
574,0.007074226636884374
575,0.007074226636884374
576,0.002924514324131359
577,0.009079453225225074
578,0.006509344545761199
579,0.009138117052649945
580,0.0038649507821678347
581,0.0033341071434303225
582,0.007417106585317713
583,0.007417106585317713
584,0.0030668835451299354
585,0.00958528336664834
586,0.006872983148445748
587,0.009647183626767171
588,0.004081469628734715
589,0.0035209926533782453
590,0.007831056762310565
591,0.007831056762310565
592,0.003238839142248875
593,0.008187291776811255
594,0.00618811908586884
595,0.008716376431960049
596,0.003685671077223194
597,0.003179372573213307
598,0.007074226636884374
599,0.007074226636884374
600,0.002924514324131359
601,0.011290399241165032
602,0.007511746411772673
603,0.011036555527850184
604,0.004809083507100109
605,0.004413154971487814
606,0.009328820762733418
607,0.009328820762733418
608,0.0038617164335616318
609,0.00965963636545024
610,0.006904093343610581
611,0.009722012072300964
612,0.004113306879000124
613,0.0035484735152022553
614,0.007891910662157784
615,0.007891910662157784
616,0.003264125048405377
617,0.010700966825821126
618,0.007228581219302156
619,0.010769993647329737
620,0.004559483320293115
621,0.003933623653434706
622,0.008744358948343437
623,0.008744358948343437
624,0.0036185241749079997
625,0.011290399241165032
626,0.007511746411772673
627,0.011036555527850184
628,0.004809083507100109
629,0.004413154971487814
630,0.009328820762733418
631,0.009328820762733418
632,0.0038617164335616318
633,0.010126550247901262
634,0.006839270039125689
635,0.010191909955090355
636,0.004313297740845091
637,0.003721104533298982
638,0.008274092594649968
639,0.008274092594649968
640,0.0034229702112140385
641,0.009132447629960743
642,0.006904093343610581
643,0.009722012072300964
644,0.004113306879000124
645,0.0035484735152022553
646,0.007891910662157784
647,0.007891910662157784
648,0.003264125048405377
649,0.02873841457066377
650,0.013488394889659052
651,0.027569654258524066
652,0.012374390607573216
653,0.010687330933297667
654,0.023562317109441937
655,0.023562317109441937
656,0.009836574247140064
657,0.010498127463847684
658,0.006815018417797493
659,0.010565859839713768
660,0.004472530939676068
661,0.0038585605680599754
662,0.008578285959812889
663,0.008578285959812889
664,0.0035494525256077143
665,0.009132447629960743
666,0.006904093343610581
667,0.009722012072300964
668,0.004113306879000124
669,0.0035484735152022553
670,0.007891910662157784
671,0.007891910662157784
672,0.003264125048405377
673,0.008187291776811255
674,0.00618811908586884
675,0.008716376431960049
676,0.003685671077223194
677,0.003179372573213307
678,0.007074226636884374
679,0.007074226636884374
680,0.002924514324131359
681,0.006700823640065839
682,0.005062763920547386
683,0.007134539753273073
684,0.0032526184113589782
685,0.002599748842697317
686,0.005788664891930679
687,0.005788664891930679
688,0.002391241727459309
689,0.009132447629960743
690,0.006904093343610581
691,0.009722012072300964
692,0.004113306879000124
693,0.0035484735152022553
694,0.007891910662157784
695,0.007891910662157784
696,0.003264125048405377
697,0.006808845860553626
698,0.005144516176210292
699,0.007249502768288976
700,0.0032526184113589782
701,0.002641834548099189
702,0.005882069517863006
703,0.005882069517863006
704,0.0024299602652369367
705,0.006700823640065839
706,0.005062763920547386
707,0.007134539753273073
708,0.0032526184113589782
709,0.002599748842697317
710,0.005788664891930679
711,0.005788664891930679
712,0.002391241727459309
713,0.009132447629960743
714,0.006904093343610581
715,0.009722012072300964
716,0.004113306879000124
717,0.0035484735152022553
718,0.007891910662157784
719,0.007891910662157784
720,0.003264125048405377
721,0.009132447629960743
722,0.006904093343610581
723,0.009722012072300964
724,0.004113306879000124
725,0.0035484735152022553
726,0.007891910662157784
727,0.007891910662157784
728,0.003264125048405377
729,0.011290399241165032
730,0.007511746411772673
731,0.011036555527850184
732,0.004809083507100109
733,0.004413154971487814
734,0.009328820762733418
735,0.009328820762733418
736,0.0038617164335616318
737,0.008539563968945072
738,0.006454933286069758
739,0.009091204726132274
740,0.003845004247481607
741,0.00331689110507094
742,0.0073789636100557695
743,0.0073789636100557695
744,0.0030510431219339007
745,0.012516436098911834
746,0.007441260534618796
747,0.011569247478913995
748,0.005042732051784715
749,0.004627656840626255
750,0.009779902057900889
751,0.009779902057900889
752,0.004049524593047736
753,0.013590812417800115
754,0.007414890229835767
755,0.012563354140329558
756,0.005479145795014252
757,0.005028330224503043
758,0.010621908524214152
759,0.010621908524214152
760,0.004400363219697027
761,0.008660396382455395
762,0.00618811908586884
763,0.008716376431960049
764,0.003685671077223194
765,0.003179372573213307
766,0.007074226636884374
767,0.007074226636884374
768,0.002924514324131359
769,0.013767879201168265
770,0.009167755657922563
771,0.013459092193328902
772,0.005872800219696852
773,0.005389770909607348
774,0.011380821384461719
775,0.011380821384461719
776,0.004716879088722919
777,0.008879392217447185
778,0.0059028339188807065
779,0.008679279680574045
780,0.004075574026189053
781,0.003465600592458066
782,0.0073335917810343956
783,0.0073335917810343956
784,0.0030322015527457667
785,0.009543610038263211
786,0.0072156610409224555
787,0.009678019955439763
788,0.004639355923933464
789,0.0035683115155410797
790,0.008247686323967537
791,0.008247686323967537
792,0.003411992741488779
793,0.006986134829154623
794,0.005278699595120537
795,0.007438179647426325
796,0.0033916114206625284
797,0.002710918882510935
798,0.006035373692056642
799,0.006035373692056642
800,0.002493517910235552
801,0.006986134829154623
802,0.005278699595120537
803,0.007438179647426325
804,0.0033916114206625284
805,0.002710918882510935
806,0.006035373692056642
807,0.006035373692056642
808,0.002493517910235552
809,0.009843947017365455
810,0.00744328812257711
811,0.009982544176830851
812,0.004786102034910705
813,0.0036813050300915336
814,0.00850759094738373
815,0.00850759094738373
816,0.003520053780216009
817,0.060624066712145014
818,0.019281167510559354
819,0.0257540948338892
820,0.012450978880408543
821,0.006572639871302193
822,0.02200062888068853
823,0.02200062888068853
824,0.007695659459530885
825,0.00783326849341095
826,0.00592002521507615
827,0.007943783564007422
828,0.003804545723470375
829,0.002925659608609126
830,0.00676800451070594
831,0.00676800451070594
832,0.002797414764529171
833,0.010815657895589399
834,0.00719473454917927
835,0.010572373727290313
836,0.004969557782639466
837,0.004226353483872893
838,0.008935814876811204
839,0.008935814876811204
840,0.003698169715944192
841,0.009132447629960743
842,0.006904093343610581
843,0.009722012072300964
844,0.004113306879000124
845,0.0035484735152022553
846,0.007891910662157784
847,0.007891910662157784
848,0.003264125048405377
849,0.009132447629960743
850,0.006904093343610581
851,0.009722012072300964
852,0.004113306879000124
853,0.0035484735152022553
854,0.007891910662157784
855,0.007891910662157784
856,0.003264125048405377
857,0.013112034437349228
858,0.009922368590905851
859,0.013296026533940875
860,0.006138309130746155
861,0.004913612650255134
862,0.011337101914452287
863,0.011337101914452287
864,0.004397610909319277
865,0.006986134829154623
866,0.005278699595120537
867,0.007438179647426325
868,0.0033916114206625284
869,0.002710918882510935
870,0.006035373692056642
871,0.006035373692056642
872,0.002493517910235552
873,0.053726342493547165
874,0.017002243391086802
875,0.022727837680192795
876,0.010970313799769689
877,0.006805030674616383
878,0.019406640337407566
879,0.019406640337407566
880,0.008081665217539162
881,0.009132447629960743
882,0.006904093343610581
883,0.009722012072300964
884,0.004113306879000124
885,0.0035484735152022553
886,0.007891910662157784
887,0.007891910662157784
888,0.003264125048405377
889,0.011155575288574698
890,0.007421706413460966
891,0.010904729409482327
892,0.0051266946166466714
893,0.004360093259223378
894,0.009217202568316173
895,0.009217202568316173
896,0.00381525955227058
897,0.010405186531551272
898,0.007197470356075643
899,0.0105423767738449
900,0.004592454521812656
901,0.004214285376851901
902,0.008910419508447844
903,0.008910419508447844
904,0.0036556845543819594
905,0.010126550247901262
906,0.006839270039125689
907,0.010191909955090355
908,0.004313297740845091
909,0.003721104533298982
910,0.008274092594649968
911,0.008274092594649968
912,0.0034229702112140385
913,0.008187291776811255
914,0.00618811908586884
915,0.008716376431960049
916,0.003685671077223194
917,0.003179372573213307
918,0.007074226636884374
919,0.007074226636884374
920,0.002924514324131359
921,0.014328795898340777
922,0.009543072346615515
923,0.01400760728921738
924,0.006340761929269609
925,0.005611297437100986
926,0.011845655124839094
927,0.011845655124839094
928,0.004596323601256885
929,0.026277489113637694
930,0.011881225122142604
931,0.023633633624405445
932,0.011702744408421539
933,0.010745393537018349
934,0.02255453977621002
935,0.02255453977621002
936,0.009442365016896378
937,0.044030054042000194
938,0.020273816927010323
939,0.03628135120457699
940,0.018083814812336705
941,0.016613231114171196
942,0.03464526354564019
943,0.03464526354564019
944,0.014609153779171729
945,0.050305738652575094
946,0.03775582350978037
947,0.041500544730819613
948,0.02074157288534598
949,0.019059054240522254
950,0.039638780870911994
951,0.039638780870911994
952,0.01498555193775231
953,0.012993342314738171
954,0.009832262144802314
955,0.013175691122984258
956,0.005864835468705327
957,0.004868767755695688
958,0.011234293850887783
959,0.011234293850887783
960,0.004655745443180055
961,0.00802327747979595
962,0.006063908937333431
963,0.008541854375974938
964,0.0036115084280348786
965,0.0031153657484869098
966,0.006932354287839302
967,0.006932354287839302
968,0.0028656235315290424
969,0.012993342314738171
970,0.009832262144802314
971,0.013175691122984258
972,0.005864835468705327
973,0.004868767755695688
974,0.011234293850887783
975,0.011234293850887783
976,0.004655745443180055
977,0.00783326849341095
978,0.00592002521507615
979,0.007943783564007422
980,0.003804545723470375
981,0.002925659608609126
982,0.00676800451070594
983,0.00676800451070594
984,0.002797414764529171
985,0.006986134829154623
986,0.005278699595120537
987,0.007438179647426325
988,0.0033916114206625284
989,0.002710918882510935
990,0.006035373692056642
991,0.006035373692056642
992,0.002493517910235552
993,0.012263991442959202
994,0.00927868303074957
995,0.01243623349707179
996,0.005738680860609934
997,0.00459334847679724
998,0.010602622363654349
999,0.010602622363654349
1000,0.004110840253495167
1001,0.010102711878835144
1002,0.007245068521235312
1003,0.010167919306679646
1004,0.00430308454917379
1005,0.0037122883314101365
1006,0.008254578632260368
1007,0.008254578632260368
1008,0.0033852911261887213
1009,0.010081066898650348
1010,0.006808449938507983
1011,0.010146136052043812
1012,0.004293811326672362
1013,0.0037042835485085533
1014,0.008236860315297004
1015,0.008236860315297004
1016,0.0034074923117227906
1017,0.010081066898650348
1018,0.006808449938507983
1019,0.010146136052043812
1020,0.004293811326672362
1021,0.0037042835485085533
1022,0.008236860315297004
1023,0.008236860315297004
1024,0.0034074923117227906
1025,0.010081066898650348
1026,0.006808449938507983
1027,0.010146136052043812
1028,0.004293811326672362
1029,0.0037042835485085533
1030,0.008236860315297004
1031,0.008236860315297004
1032,0.0034074923117227906
1033,0.027759098506927746
1034,0.011460096405886811
1035,0.021048364767987143
1036,0.011287869653124786
1037,0.010364101976360438
1038,0.021763429016545432
1039,0.021763429016545432
1040,0.008997712473952122
1041,0.013046115215778975
1042,0.01066051495972083
1043,0.012059332329428381
1044,0.005257817847469308
1045,0.004825124443178644
1046,0.010194970261445165
1047,0.010194970261445165
1048,0.004222427257161036
1049,0.010671424022503826
1050,0.008070611830451867
1051,0.010821544257463069
1052,0.004810577035310613
1053,0.003992842563067316
1054,0.009223781004306505
1055,0.009223781004306505
1056,0.003817997409055919
1057,0.009091388279208619
1058,0.006872983148445748
1059,0.009678327938980677
1060,0.0040947202585157
1061,0.003532430129599766
1062,0.00785638452509844
1063,0.00785638452509844
1064,0.0032493630690139503
1065,0.009132447629960743
1066,0.006904093343610581
1067,0.009722012072300964
1068,0.004113306879000124
1069,0.0035484735152022553
1070,0.007891910662157784
1071,0.007891910662157784
1072,0.003264125048405377
1073,0.009132447629960743
1074,0.006904093343610581
1075,0.009722012072300964
1076,0.004113306879000124
1077,0.0035484735152022553
1078,0.007891910662157784
1079,0.007891910662157784
1080,0.003264125048405377
1081,0.013971371679284045
1082,0.008311212887242698
1083,0.012915520021819565
1084,0.005633865822701999
1085,0.00517038631189421
1086,0.010920255210095976
1087,0.010920255210095976
1088,0.004524759198508832
1089,0.01191260137942673
1090,0.00749401681189713
1091,0.011010598792281511
1092,0.004797702031509096
1093,0.004402706379550316
1094,0.00930684262984087
1095,0.00930684262984087
1096,0.003819226263254945
1097,0.010126550247901262
1098,0.006839270039125689
1099,0.010191909955090355
1100,0.004313297740845091
1101,0.003721104533298982
1102,0.008274092594649968
1103,0.008274092594649968
1104,0.0034229702112140385
1105,0.008457650794895227
1106,0.00701080210527935
1107,0.009871841275297643
1108,0.004177063037057404
1109,0.0036035064483113965
1110,0.008013763797476946
1111,0.008013763797476946
1112,0.003286059699140479
1113,0.009091388279208619
1114,0.006872983148445748
1115,0.009678327938980677
1116,0.0040947202585157
1117,0.003532430129599766
1118,0.00785638452509844
1119,0.00785638452509844
1120,0.0032493630690139503
1121,0.01147727026809942
1122,0.007113268479768742
1123,0.011551246182746737
1124,0.00489245514400289
1125,0.004221083750487802
1126,0.009380065773514063
1127,0.009380065773514063
1128,0.003849442425756482
1129,0.012069825566958556
1130,0.007482221884715435
1131,0.013374992144460035
1132,0.005146815763532744
1133,0.004440695277649956
1134,0.009865425946355264
1135,0.009865425946355264
1136,0.0040497971005507985
1137,0.02481960428581696
1138,0.011212852846485157
1139,0.020598571451233606
1140,0.011044300252644657
1141,0.010140261180439016
1142,0.021298687578427046
1143,0.021298687578427046
1144,0.008909952460166716
1145,0.010652931253031067
1146,0.006915891232717819
1147,0.010721651578109462
1148,0.004538889770507016
1149,0.003915845767197045
1150,0.008705029109736143
1151,0.008705029109736143
1152,0.003602165220644313
1153,0.011290399241165032
1154,0.007511746411772673
1155,0.011036555527850184
1156,0.004809083507100109
1157,0.004413154971487814
1158,0.009328820762733418
1159,0.009328820762733418
1160,0.0038617164335616318
1161,0.006640614759035365
1162,0.004722030309971755
1163,0.007329436499052908
1164,0.003096710623261013
1165,0.0026711003709090787
1166,0.005947016115712099
1167,0.005947016115712099
1168,0.002435592079758547
1169,0.00952030144917939
1170,0.007197996738539391
1171,0.010134648516428696
1172,0.004288921129579483
1173,0.003700062266249981
1174,0.008227516509094744
1175,0.008227516509094744
1176,0.0034036080877743106
1177,0.00965963636545024
1178,0.006904093343610581
1179,0.009722012072300964
1180,0.004113306879000124
1181,0.0035484735152022553
1182,0.007891910662157784
1183,0.007891910662157784
1184,0.003264125048405377
1185,0.010126550247901262
1186,0.006839270039125689
1187,0.010191909955090355
1188,0.004313297740845091
1189,0.003721104533298982
1190,0.008274092594649968
1191,0.008274092594649968
1192,0.0034229702112140385
1193,0.012125732976861736
1194,0.009173766950112357
1195,0.012296057427781604
1196,0.005470582355471331
1197,0.004541167654137589
1198,0.010482894613345504
1199,0.010482894613345504
1200,0.004342416223212578
1201,0.008482504685773839
1202,0.006411712918630512
1203,0.009030493086447145
1204,0.003819192035211682
1205,0.003294612486761924
1206,0.00732960184582766
1207,0.00732960184582766
1208,0.0030305446998203827
1209,0.003896004733684253
1210,0.002851907515802265
1211,0.003120183002907684
1212,0.0016262801247989172
1213,0.0015263592829869463
1214,0.003038401642426958
1215,0.003038401642426958
1216,0.0012422269578655008
1217,0.0021756771033880472
1218,0.0018278582706245097
1219,0.0024109624514375675
1220,0.00105415573266003
1221,0.0009299654479961206
1222,0.0019475177718420958
1223,0.0019475177718420958
1224,0.0007957128371647586
1225,0.004893891803280297
1226,0.0037498101769990006
1227,0.00470670674375407
1228,0.0021643407848662474
1229,0.001909609414386851
1230,0.003994785414026462
1231,0.003994785414026462
1232,0.0016541407615101443
1233,0.0030216820018329764
1234,0.0026980365160492892
1235,0.003229390642898465
